DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,SEC_ID
2024-02-12,103.7259521484375,103.75520524485108,103.55042613020613,103.69669161227407,1134700,TIP
2024-02-13,103.0628433227539,103.38463478758023,103.05308981177461,103.25786890384556,1771000,TIP
2024-02-14,103.50166320800781,103.61868303024441,103.31638368273728,103.31638368273728,1606700,TIP
2024-02-15,103.62842559814453,103.82345862861058,103.61867952643327,103.77469851105673,1894000,TIP
2024-02-16,103.52117919921875,103.55043229737457,103.35539924341863,103.38465234157444,1063600,TIP
2024-02-20,103.56993865966797,103.70645808649469,103.54068555959806,103.58944568621509,1013900,TIP
2024-02-21,103.4529037475586,103.65769029771407,103.34564487617912,103.59917666634834,1772800,TIP
2024-02-22,103.3163833618164,103.61868270838454,103.14085734888155,103.39439657639848,5515200,TIP
2024-02-23,103.57968139648438,103.69669378458998,103.28713554672035,103.28713554672035,1160500,TIP
2024-02-26,103.5406723022461,103.60893200691947,103.38464586884987,103.59917849489476,1413600,TIP
2024-02-27,103.41390228271484,103.66743406725287,103.38464174780705,103.55042168661979,2781900,TIP
2024-02-28,103.74545288085938,103.7649599051842,103.511420667211,103.55042727611071,1485700,TIP
2024-02-29,104.06724548339844,104.07699899496654,103.8234597724421,103.83321328401021,6257500,TIP
2024-03-01,104.45731353759766,104.486566635193,103.77470902145573,103.95998855922642,2949700,TIP
2024-03-04,104.36954498291016,104.38905200746659,104.174519375846,104.19401896065241,1857200,TIP
2024-03-05,104.84735870361328,104.9253719191957,104.59382691259499,104.68158620031292,1512900,TIP
2024-03-06,104.88636779785156,105.13990703463,104.8181080925362,104.92537440656747,2931800,TIP
2024-03-07,104.82786560058594,104.98389204139713,104.69134618475123,104.97413852890888,2014800,TIP
2024-03-08,104.91561126708984,105.11064429277258,104.85710507925964,104.99362447736293,1313800,TIP
2024-03-11,104.7303466796875,104.95462537557009,104.70109358368104,104.95462537557009,1928900,TIP
2024-03-12,104.52556610107422,104.72059169821355,104.5060590775105,104.6913386026176,2379800,TIP
