DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,SEC_ID
2024-02-12,39.540950775146484,39.72504109843087,39.28903381057489,39.3181034271475,8682500,VWO
2024-02-13,38.814273834228516,39.23090261659851,38.668936837188426,39.124322644912226,35414600,VWO
2024-02-14,39.37622833251953,39.42467275684325,39.230895059548374,39.289026890307774,9530700,VWO
2024-02-15,39.61845779418945,39.62814889758915,39.45374599712461,39.473124507851004,7562500,VWO
2024-02-16,39.81224060058594,39.938199076685166,39.744417658703235,39.76379617010874,8155600,VWO
2024-02-20,39.88975143432617,40.035088423595035,39.773484060554985,39.94788696924835,8923700,VWO
2024-02-21,39.92850875854492,40.06415464497919,39.81224138389744,39.93819986247491,11952700,VWO
2024-02-22,40.27731704711914,40.325761481518605,40.1222926393968,40.25793853414467,14835700,VWO
2024-02-23,40.28700637817383,40.335450810440726,40.15135679332394,40.28700637817383,8514500,VWO
2024-02-26,40.1513557434082,40.238557197637704,40.112602416252,40.1513557434082,9508400,VWO
2024-02-27,40.27731704711914,40.34513999449308,40.248251125694146,40.27731704711914,11725900,VWO
2024-02-28,39.65721130371094,40.006017073750755,39.608766879221555,40.006017073750755,6849100,VWO
2024-02-29,39.744415283203125,39.90912707619551,39.68627975246133,39.87037375177389,10169300,VWO
2024-03-01,40.27731704711914,40.33545258604256,39.98664674464892,40.06415710047338,15638900,VWO
2024-03-04,40.11260223388672,40.30637995700625,40.07384521083355,40.30637995700625,8596700,VWO
2024-03-05,39.841304779052734,40.06415210637051,39.78317294344903,39.947884739090135,7463300,VWO
2024-03-06,40.33544921875,40.49047361353056,40.30637960367837,40.364515137748505,10248500,VWO
2024-03-07,40.529232025146484,40.57767645716185,40.30638098494396,40.40327354504794,7739600,VWO
2024-03-08,40.46140670776367,40.70363257183237,40.412962274164606,40.59705629634377,12121100,VWO
2024-03-11,40.56798553466797,40.69394401533022,40.50985369441867,40.50985369441867,6976400,VWO
2024-03-12,40.916786193847656,40.926477296714346,40.67456036719968,40.78114032229644,6316500,VWO
2024-03-13,40.68425369262695,40.76176403943081,40.62611816046932,40.67456258923085,10209100,VWO
2024-03-14,40.46140670776367,40.75208070150481,40.37420524885601,40.73270218885051,6643000,VWO
2024-03-15,40.34405517578125,40.50892463875335,40.32466225028143,40.489528013725575,5912700,VWO
2024-03-18,40.431339263916016,40.65439490865151,40.39254971230884,40.65439490865151,6729200,VWO
2024-03-19,40.26647186279297,40.34405466238885,40.101602401918896,40.26647186279297,7812700,VWO
2024-03-20,40.586509704589844,40.6059063307002,40.217984907077536,40.31496433810116,9988200,VWO
2024-03-21,40.61560821533203,40.81926724883223,40.58651142516892,40.81926724883223,8668500,VWO
2024-03-22,40.353759765625,40.45073920187639,40.305270047499306,40.43134257472044,8168700,VWO
