DATE,SEC_ID,SEC_NM,OPEN,HIGH,LOW,CLOSE,NUM_SHARES,AMOUNT,NUM_TRANSACTIONS
2017-05-17,300502,新易盛,31.07,31.64,30.65,30.98,67923.0,211444848.0,6932
2017-05-18,300502,新易盛,30.64,32.47,30.58,31.66,66300.0,210026592.0,6896
2017-05-19,300502,新易盛,31.37,31.58,30.21,30.66,55467.0,170485200.0,5736
2017-05-22,300502,新易盛,30.43,30.63,28.31,28.55,49884.0,147354592.0,5411
2017-05-23,300502,新易盛,28.55,29.43,28.19,28.32,36354.0,104436112.0,3965
2017-05-24,300502,新易盛,28.64,28.64,26.31,27.55,40005.0,109907112.0,4055
2017-05-25,300502,新易盛,27.54,28.16,27.25,27.82,29772.0,82651976.0,3373
2017-05-26,300502,新易盛,27.83,28.42,27.48,28.21,27630.0,77491544.0,3208
2017-05-31,300502,新易盛,29.07,29.81,28.7,28.77,43026.0,125571456.0,4175
2017-06-01,300502,新易盛,28.58,28.58,25.86,25.89,61422.0,164557376.0,6590
2017-06-02,300502,新易盛,24.76,25.75,23.51,25.27,37047.0,91221400.0,5315
2017-06-05,300502,新易盛,25.26,25.93,24.97,25.26,20712.0,52727720.0,3213
2017-06-06,300502,新易盛,25.01,25.36,24.46,25.25,20860.0,52110260.0,3043
2017-06-07,300502,新易盛,25.27,27.26,25.07,26.72,49450.0,130951792.0,6980
2017-06-08,300502,新易盛,26.76,26.95,25.98,26.2,34614.0,91431448.0,5233
2017-06-09,300502,新易盛,26.01,26.2,25.28,25.64,25549.0,65564060.0,3790
2017-06-12,300502,新易盛,25.24,25.26,24.13,24.14,27226.0,66925808.0,3745
2017-06-13,300502,新易盛,22.76,24.51,22.39,24.06,45579.0,107084096.0,6249
2017-06-14,300502,新易盛,23.74,24.16,23.31,23.76,26968.0,64042680.0,3697
2017-06-15,300502,新易盛,23.73,26.16,23.73,26.16,70769.0,180118736.0,7223
2017-06-16,300502,新易盛,26.36,26.36,25.16,25.39,63915.0,163899424.0,8131
2017-06-19,300502,新易盛,25.36,26.0,25.02,25.48,33591.0,85472680.0,4822
2017-06-20,300502,新易盛,26.01,26.2,25.36,25.43,40442.0,104363584.0,5474
2017-06-21,300502,新易盛,25.43,25.91,24.86,25.06,29018.0,73410952.0,4090
2017-06-22,300502,新易盛,25.07,25.86,24.3,24.39,35587.0,89878192.0,4832
2017-06-23,300502,新易盛,24.66,24.88,23.58,24.13,28937.0,69839584.0,4123
2017-06-26,300502,新易盛,24.17,24.73,23.81,24.6,25986.0,63262928.0,3283
2017-06-27,300502,新易盛,24.6,25.01,24.39,24.71,21786.0,53914472.0,2981
2017-06-28,300502,新易盛,24.61,24.86,23.81,23.96,23061.0,55902508.0,3050
2017-06-29,300502,新易盛,24.16,24.36,23.9,23.98,17531.0,42203728.0,2449
2017-06-30,300502,新易盛,23.94,23.94,23.37,23.74,21402.0,50533056.0,3131
2017-07-03,300502,新易盛,23.86,24.25,23.84,24.2,20702.0,49767912.0,2542
2017-07-04,300502,新易盛,24.14,24.45,24.03,24.21,18325.0,44427900.0,2514
2017-07-05,300502,新易盛,24.22,24.81,24.14,24.77,26969.0,66356840.0,3815
2017-07-06,300502,新易盛,24.86,24.86,24.31,24.47,22927.0,56278868.0,3156
2017-07-07,300502,新易盛,24.39,25.06,24.38,24.65,28434.0,70352664.0,3433
2017-07-10,300502,新易盛,24.66,24.71,23.77,23.8,25208.0,60767920.0,3544
2017-07-11,300502,新易盛,24.05,24.05,23.22,23.28,15557.0,36658264.0,2394
2017-07-12,300502,新易盛,23.35,23.44,22.66,23.28,17586.0,40465680.0,2491
2017-07-13,300502,新易盛,23.28,23.43,22.71,22.82,12135.0,27900636.0,1865
2017-07-14,300502,新易盛,22.81,23.16,22.72,22.81,12508.0,28657500.0,1811
2017-07-17,300502,新易盛,22.65,22.65,20.51,20.51,30964.0,65062840.0,3976
2017-07-18,300502,新易盛,19.78,20.7,19.78,20.36,18452.0,37274948.0,2520
2017-07-19,300502,新易盛,20.25,20.34,19.64,20.11,17547.0,35114904.0,2975
2017-07-20,300502,新易盛,20.03,20.51,19.97,20.1,14281.0,28918080.0,2114
2017-07-21,300502,新易盛,19.86,20.23,19.76,19.85,13350.0,26612558.0,1754
2017-07-24,300502,新易盛,19.82,20.16,19.09,20.05,22273.0,43730812.0,3399
2017-07-25,300502,新易盛,20.16,20.61,19.82,20.29,19789.0,39906128.0,3288
2017-07-26,300502,新易盛,20.21,20.41,19.77,19.88,13059.0,26196834.0,1888
2017-07-27,300502,新易盛,20.01,21.26,19.79,20.85,27928.0,57603216.0,4113
2017-07-28,300502,新易盛,20.81,20.84,20.43,20.47,15456.0,31774772.0,2820
2017-07-31,300502,新易盛,20.26,20.85,20.26,20.47,11910.0,24533048.0,1874
2017-08-01,300502,新易盛,20.47,20.85,20.36,20.67,12943.0,26635324.0,1765
2017-08-02,300502,新易盛,20.48,20.72,20.06,20.08,15482.0,31394728.0,2134
2017-08-03,300502,新易盛,20.08,20.94,20.0,20.39,16337.0,33472108.0,2390
2017-08-04,300502,新易盛,20.36,20.84,20.31,20.33,12975.0,26658572.0,1849
2017-08-07,300502,新易盛,20.26,21.0,20.15,20.56,14160.0,29296196.0,2047
2017-08-08,300502,新易盛,20.45,20.94,20.31,20.92,19199.0,39755400.0,2658
2017-08-09,300502,新易盛,20.91,21.14,20.57,20.8,16639.0,34684640.0,2221
2017-08-10,300502,新易盛,20.8,20.92,20.23,20.32,18079.0,37146816.0,2323
2017-08-11,300502,新易盛,20.04,20.45,19.86,20.09,13812.0,27819906.0,2583
2017-08-14,300502,新易盛,19.95,20.73,19.95,20.7,16810.0,34515832.0,2236
2017-08-15,300502,新易盛,20.7,21.14,20.66,20.96,20337.0,42532964.0,2765
2017-08-16,300502,新易盛,20.87,23.08,20.87,23.08,68181.0,154649264.0,6683
2017-08-17,300502,新易盛,23.26,25.11,22.91,24.51,128400.0,308258304.0,16714
2017-08-18,300502,新易盛,23.77,24.22,23.57,23.84,59184.0,140920992.0,9043
2017-08-21,300502,新易盛,24.06,24.06,23.36,23.76,35845.0,84735376.0,5312
2017-08-22,300502,新易盛,23.57,24.62,23.35,23.96,57045.0,137743776.0,8509
2017-08-23,300502,新易盛,23.7,23.7,23.18,23.34,31670.0,73984640.0,4786
2017-08-24,300502,新易盛,23.09,23.36,22.57,22.76,38901.0,88943640.0,5416
2017-08-25,300502,新易盛,22.86,24.69,22.86,24.22,75420.0,180957344.0,10363
2017-08-28,300502,新易盛,24.34,25.34,24.26,24.72,81674.0,203506304.0,10772
2017-08-29,300502,新易盛,24.56,24.95,24.19,24.59,59769.0,147046992.0,7216
2017-08-30,300502,新易盛,24.37,24.98,24.37,24.69,42564.0,105159168.0,5330
2017-08-31,300502,新易盛,24.72,24.85,24.52,24.64,34899.0,85938064.0,3891
2017-09-01,300502,新易盛,24.39,25.28,24.21,25.28,45415.0,112102384.0,6383
2017-09-04,300502,新易盛,25.24,26.71,24.94,26.66,77652.0,202545312.0,10261
2017-09-05,300502,新易盛,26.68,27.06,25.98,26.34,49938.0,132475520.0,7162
2017-09-06,300502,新易盛,26.21,27.06,26.06,27.06,46889.0,123957096.0,5981
2017-09-07,300502,新易盛,26.96,29.06,26.77,28.39,100521.0,282696288.0,12260
2017-09-08,300502,新易盛,28.11,28.72,27.66,28.4,56384.0,158337264.0,7899
2017-09-11,300502,新易盛,28.61,29.17,27.73,28.08,54222.0,153099248.0,7542
2017-09-12,300502,新易盛,27.96,28.04,26.99,27.6,60875.0,167267360.0,8442
2017-09-13,300502,新易盛,27.51,27.73,27.12,27.37,33802.0,92796544.0,4100
2017-09-14,300502,新易盛,27.36,29.06,27.26,28.75,74383.0,211512176.0,9049
2017-09-15,300502,新易盛,28.86,31.45,27.88,30.38,105682.0,315714912.0,13259
2017-09-18,300502,新易盛,30.57,33.44,30.57,33.44,162199.0,535762720.0,14799
2017-09-19,300502,新易盛,35.09,36.81,34.31,36.81,168583.0,598847232.0,21183
2017-09-20,300502,新易盛,37.92,38.39,35.65,37.98,187187.0,695013184.0,28357
2017-09-21,300502,新易盛,36.77,37.76,35.42,35.64,136066.0,497066880.0,20964
2017-09-22,300502,新易盛,34.67,36.69,33.56,35.26,126941.0,446722976.0,18498
2017-09-25,300502,新易盛,35.27,36.36,33.34,33.67,133056.0,462353024.0,17358
2017-09-26,300502,新易盛,33.58,34.16,32.67,33.69,87546.0,293437344.0,11264
2017-09-27,300502,新易盛,34.03,35.95,32.8,35.56,139830.0,481945728.0,18359
2017-09-28,300502,新易盛,34.76,34.76,32.69,32.86,109706.0,370884000.0,16976
2017-09-29,300502,新易盛,33.69,34.75,33.38,33.95,81697.0,276919072.0,12543
2017-10-09,300502,新易盛,34.83,36.64,34.28,35.16,112067.0,399289952.0,15469
2017-10-10,300502,新易盛,33.85,35.26,32.78,34.43,69775.0,238401440.0,10902
2017-10-11,300502,新易盛,34.01,35.64,34.01,34.61,60963.0,212003824.0,9684
2017-10-12,300502,新易盛,33.96,36.42,33.88,35.87,99378.0,352814816.0,15343
2017-10-13,300502,新易盛,35.76,35.76,34.5,35.05,61601.0,215937504.0,9397
2017-10-16,300502,新易盛,35.06,35.06,31.52,31.52,89226.0,290641632.0,15267
2017-10-17,300502,新易盛,30.71,31.69,30.36,30.57,43185.0,133682792.0,6540
2017-10-18,300502,新易盛,30.67,31.03,27.84,30.14,33587.0,101606864.0,5038
2017-10-19,300502,新易盛,30.45,30.56,29.17,30.05,26617.0,79740248.0,4641
2017-10-20,300502,新易盛,30.26,30.71,29.58,30.67,20535.0,62163936.0,3274
2017-10-23,300502,新易盛,30.65,31.91,30.47,31.86,33855.0,106443960.0,5187
2017-10-24,300502,新易盛,32.08,32.34,30.99,32.11,30191.0,95803608.0,4398
2017-10-25,300502,新易盛,31.91,32.45,31.65,32.2,20649.0,66424856.0,3263
2017-10-26,300502,新易盛,32.56,34.09,32.53,33.06,45375.0,151861440.0,8010
2017-10-27,300502,新易盛,32.56,32.94,31.76,31.76,29469.0,95294296.0,5201
2017-10-30,300502,新易盛,31.27,32.56,29.34,31.59,27916.0,88070608.0,4661
2017-10-31,300502,新易盛,31.26,34.76,31.26,33.91,66259.0,222509456.0,11530
2017-11-01,300502,新易盛,33.02,35.21,32.59,34.0,73872.0,250708528.0,11022
2017-11-02,300502,新易盛,34.04,35.03,33.06,33.36,46847.0,159015184.0,8599
2017-11-03,300502,新易盛,33.26,34.46,32.85,33.75,42617.0,144084704.0,7354
2017-11-06,300502,新易盛,33.76,34.14,33.07,33.98,38217.0,128518888.0,6106
2017-11-07,300502,新易盛,33.85,33.89,33.26,33.66,28102.0,94399104.0,4422
2017-11-08,300502,新易盛,33.65,34.55,33.37,33.53,31548.0,107027688.0,5330
2017-11-09,300502,新易盛,33.26,33.26,31.91,32.48,50158.0,161857216.0,7910
2017-11-10,300502,新易盛,31.97,35.75,31.89,35.75,108945.0,377578784.0,14218
2017-11-13,300502,新易盛,36.45,37.29,35.84,36.96,118616.0,434099168.0,16533
2017-11-14,300502,新易盛,36.46,38.14,35.78,35.84,73116.0,269663040.0,13799
2017-11-15,300502,新易盛,35.86,39.45,35.84,39.45,138185.0,523373152.0,22139
2017-11-16,300502,新易盛,37.91,38.89,36.96,38.34,123583.0,470624608.0,22030
2017-11-17,300502,新易盛,37.66,37.76,34.48,34.48,90467.0,328392480.0,16418
