"OBJECT_ID","WIND_CODE","S_INFO_WINDCODE","CITICS_IND_CODE","ENTRY_DT","REMOVE_DT","CUR_SIGN","OPDATE","OPMODE"
"{00061CCA-0DB3-4909-BB08-9D1E5636D4B0}","600325.SH","600325.SH","b10n010100","20040310",NULL,"1","2014-02-10 15:45:58","0"
"{0008F963-CA1A-46D5-BCC1-1BAA851AEDEA}","600609.SH","600609.SH","b10d020200","20030101",NULL,"1","2014-02-10 15:45:59","0"
"{000CB29E-1705-44DD-B740-9F10333F3195}","600449.SH","600449.SH","b108010100","20030912","20191201","0","2020-02-10 17:37:54","0"
"{000D7FA1-1FDB-4EE3-9D95-D9B9B35E81C8}","603166.SH","603166.SH","b10d030100","20141201",NULL,"1","2014-12-01 16:19:33","0"
"{000FFD41-278D-4A52-99D8-FEFEA15E92B1}","002550.SZ","002550.SZ","b10i030100","20110218",NULL,"1","2014-02-10 15:45:59","0"
"{00380C6F-B397-4BF1-9D95-6DFC30AF7D83}","300094.SZ","300094.SZ","b10k040100","20100722",NULL,"1","2014-02-10 15:43:16","0"
"{004D9D4C-A218-47FD-9874-280D7CFAA543}","601799.SH","601799.SH","b10d030100","20110209",NULL,"1","2014-02-10 15:45:59","0"
"{006B0D50-5525-48D6-A393-533A46978FF7}","002449.SZ","002449.SZ","b10p020100","20100730","20150130","0","2015-02-02 09:57:16","0"
"{007D2EA3-03D0-4197-861B-3D19A3DD49F1}","600864.SH","600864.SH","b104020400","20030101","20190721","0","2019-07-19 08:02:12","0"
"{0089ACB5-A61B-45AF-BEE5-14834977E113}","600561.SH","600561.SH","b10o020100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{008A84B8-FB16-41AB-8063-5C6FE2BFC609}","600580.SH","600580.SH","b10b010100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{009C6DC1-8D7A-4B40-81E6-BD3587CA1C96}","300287.SZ","300287.SZ","b10r020200","20120202",NULL,"1","2012-02-02 10:58:28","0"
"{00AE14BA-B962-4C1C-80FC-69832A6640A7}","002638.SZ","002638.SZ","b10g040100","20111128","20170228","0","2017-03-07 13:36:32","0"
"{00AEFC66-5081-4000-AD1D-52E47F2B9179}","600817.SH","600817.SH","b10n010200","20110505","20200529","0","2020-05-29 17:20:40","0"
"{00C0C81F-99BE-4149-A3E8-EBC0533D6F4E}","600483.SH","600483.SH","b10h040200","20040614","20150430","0","2015-05-04 09:58:52","0"
"{00D09783-00FB-425B-B082-0E8C051C7BDD}","000564.SZ","000564.SZ","b10e010100","20030101",NULL,"1","2014-02-10 15:43:17","0"
"{00D7C3A7-CE86-413D-B2C6-8E835456F0F7}","600490.SH","600490.SH","b10i010100","20030710","20140430","0","2014-05-05 14:29:21","0"
"{00D81BC8-B439-4BA0-9897-5EB1A3C84A97}","600377.SH","600377.SH","b10o010100","20030101",NULL,"1","2014-02-10 15:45:58","0"
"{00E5D972-D7F2-45A7-8B75-DACDAF9AADC6}","002431.SZ","002431.SZ","b10k030100","20100629","20120427","0","2012-05-04 17:18:50","0"
"{01173FB0-DA7A-4EA6-9154-1DD8E357BEC9}","300083.SZ","300083.SZ","b10p020100","20100603","20191201","0","2020-02-10 17:37:54","0"
"{0138821E-030D-11E7-AC6F-C03FD5E531AD}","000557.SZ","000557.SZ","b10o020200","20170301",NULL,"1","2020-02-23 15:16:18","0"
"{013F58F8-55AD-4E72-B86B-8476D7278863}","300185.SZ","300185.SZ","b10b030100","20110308",NULL,"1","2014-02-10 15:45:59","0"
"{01458E6F-3703-4ECC-9DB8-35955AC7D0A2}","600850.SH","600850.SH","b10c010200","20030101","20110504","0","2014-02-10 15:45:59","0"
"{014F4295-209D-44B0-A9A0-BD2FEE064215}","600870.SH","600870.SH","b10g020100","20030101","20191201","0","2020-01-31 16:41:28","0"
"{0152F5B4-ED37-4624-A944-AD23437AE2B1}","600383.SH","600383.SH","b10n010100","20030101",NULL,"1","2014-02-10 15:45:58","0"
"{01619694-2555-4DA1-B019-C727DC688D66}","300232.SZ","300232.SZ","b10p020100","20110622","20191201","0","2020-02-10 17:37:54","0"
"{017FE3D8-19E5-41D8-AD8D-9D5DC9505ED5}","002071.SZ","002071.SZ","b10a060100","20061026","20140430","0","2015-09-15 09:22:33","0"
"{019BBCE6-2FDB-421F-8733-4B77C548713D}","300189.SZ","300189.SZ","b10k010100","20110316",NULL,"1","2014-02-10 15:45:59","0"
"{01A5E5F6-2DAC-437B-AB28-ABD747AE87EF}","000800.SZ","000800.SZ","b10d010100","20030101",NULL,"1","2014-02-10 15:43:16","0"
"{01AE47F4-2DF3-4AFD-8F2D-34F7344537F2}","002363.SZ","002363.SZ","b10d030100","20141008",NULL,"1","2014-10-09 16:44:53","0"
"{01AF0781-8527-437C-8B4A-B9CAF70A0395}","002254.SZ","002254.SZ","b106020300","20080709","20120928","0","2014-02-10 15:45:59","0"
"{01B74A54-3892-4888-A1E1-C63A31BF2E71}","002461.SZ","002461.SZ","b10j020100","20100920","20191201","0","2020-02-10 17:37:54","0"
"{01B78530-326A-4BD8-9219-CE6412EF20B8}","601007.SH","601007.SH","b10f020100","20070420",NULL,"1","2014-02-10 15:45:59","0"
"{01B83725-EC09-427B-9671-358C528E40C0}","600630.SH","600630.SH","b10h040400","20110505",NULL,"1","2013-06-28 16:02:08","0"
"{01BC7738-BF40-4FF5-95A3-2249F395F964}","300191.SZ","300191.SZ","b10r020200","20110316","20190721","0","2019-07-19 08:02:12","0"
"{01D8C52E-2D44-4126-A9E6-93E0C167223E}","300137.SZ","300137.SZ","b104020100","20150202","20191201","0","2020-02-10 17:37:54","0"
"{01EB78AF-7D80-4F8B-9632-FB8B1711CDDF}","600053.SH","600053.SH","b10n010100","20061101","20180208","0","2018-02-08 15:07:01","0"
"{01F52DB9-925D-4AA1-A8B1-E4A063485369}","300399.SZ","300399.SZ","b10r020200","20141103",NULL,"1","2014-11-03 10:32:12","0"
"{02033F43-CC98-43FD-9506-8DC95FADFD5D}","603589.SH","603589.SH","b10j010100","20150701",NULL,"1","2015-07-02 15:33:15","0"
"{020C7001-F162-4E9F-AF87-2B6AC113E350}","000626.SZ","000626.SZ","b106040600","20120502","20140430","0","2014-05-05 14:29:21","0"
"{021F1607-CD32-43BC-BF08-3EC827C52C04}","000799.SZ","000799.SZ","b10j010100","20030101",NULL,"1","2014-02-10 15:43:16","0"
"{023B1F29-C490-4036-9C63-1D178C8B2445}","002196.SZ","002196.SZ","b10a050100","20071226","20191201","0","2020-02-10 17:37:54","0"
"{024BF8E9-4451-475B-8E94-74CA74F83148}","002664.SZ","002664.SZ","b10d030100","20120319","20180607","0","2018-06-07 19:58:34","0"
"{0264C9F8-896F-42A8-BE18-CE86A43F9EA9}","300369.SZ","300369.SZ","b10r020100","20140207","20191201","0","2020-01-31 16:41:28","0"
"{0264E868-3E49-4C49-BC08-0906552CF68B}","600576.SH","600576.SH","b10h040100","20030306","20070430","0","2013-06-28 15:55:56","0"
"{0291B5DC-38AF-4D1A-8891-F3446430B449}","300202.SZ","300202.SZ","b10r020200","20110415","20191201","0","2020-01-31 16:41:28","0"
"{029518E8-9D35-4ADB-8352-D1FEC65E8761}","600830.SH","600830.SH","b10e020100","20030101","20190313","0","2019-03-12 18:28:00","0"
"{0298DE08-A9B1-4485-8C27-7D586BBB9A39}","002516.SZ","002516.SZ","b10d030100","20150504",NULL,"1","2015-05-04 09:59:24","0"
"{0298F7A9-10D9-4F69-9EAA-39F7D3BF3F28}","600109.SH","600109.SH","b10m010100","20071101",NULL,"1","2014-02-10 15:42:45","0"
"{02BBAC18-9828-4293-9456-3DD738FD731C}","002776.SZ","002776.SZ","b10h040400","20150701","20191201","0","2020-01-31 16:41:28","0"
"{02C3E02A-E39E-11E6-88AB-C03FD5E531AD}","000593.SZ","000593.SZ","b104020300","20170103",NULL,"1","2017-03-07 16:08:48","0"
"{02CEF96F-BD2F-48AF-9FC5-2B15E7BA8D20}","600475.SH","600475.SH","b10b010100","20030804","20191201","0","2020-02-10 17:37:54","0"
"{02D94812-AC66-47C9-A95A-8C73DC307F22}","600253.SH","600253.SH","b10i010100","20030101","20110504","0","2015-02-17 08:22:44","0"
"{02E5E1D1-BBA9-48B7-89F9-7AD65EB8FE07}","600665.SH","600665.SH","b10n010100","20040501",NULL,"1","2014-02-10 15:42:45","0"
"{02E85D42-7E2B-4C99-A7FA-5C8C9600CA7C}","600220.SH","600220.SH","b10h040200","20030101",NULL,"1","2013-06-28 15:56:50","0"
"{02EAB039-2346-4401-BAF9-5E53216D31F8}","002006.SZ","002006.SZ","b10a010100","20040709","20191201","0","2020-02-10 17:37:54","0"
"{02EDD504-923B-4E3C-97BD-76775CA401F2}","000902.SZ","000902.SZ","b10h040400","20030101","20140430","0","2014-05-05 14:29:21","0"
"{03155206-0554-4227-95DA-0B5B6375EE9A}","300238.SZ","300238.SZ","b10i030100","20110706",NULL,"1","2011-08-01 15:56:50","0"
"{03434356-A0E8-488F-94AC-94FB25D0E3B4}","000703.SZ","000703.SZ","b101020500","20121008",NULL,"1","2012-10-10 17:32:32","0"
"{03440DDF-D157-4F68-8C55-11612D0912EB}","000906.SZ","000906.SZ","b10d040100","20030101","20120427","0","2012-05-04 17:18:50","0"
"{034AD5AA-3440-4DB6-A3C4-BAEA06ADE392}","000668.SZ","000668.SZ","b101020400","20030101","20090430","0","2014-02-10 15:42:45","0"
"{03639A74-79E0-456D-AEBD-8B117B82A27E}","002059.SZ","002059.SZ","b10f010100","20140701","20191201","0","2020-02-10 17:37:54","0"
"{036AA74A-F83F-4F01-91AE-0409FCCC32D1}","002440.SZ","002440.SZ","b106040400","20100720",NULL,"1","2014-02-10 15:43:16","0"
"{03713946-4991-4309-A4E4-2A8DAF5956E0}","002045.SZ","002045.SZ","b10p020100","20050606","20191201","0","2020-02-10 17:37:54","0"
"{038290C4-B1D1-4853-9504-1DF314FD36B6}","600313.SH","600313.SH","b10k020300","20030101","20110504","0","2014-02-10 15:45:59","0"
"{03863B8D-7613-4427-94BA-3B262D994A7B}","300001.SZ","300001.SZ","b10b020100","20091113","20191201","0","2020-02-10 17:37:54","0"
"{03873669-ADF3-11E9-BDC6-448A5B7648B6}","002625.SZ","002625.SZ","b10c030100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{0387366A-ADF3-11E9-BDC6-448A5B7648B6}","600623.SH","600623.SH","b106040700","20190729","20191201","0","2020-01-31 16:41:28","0"
"{0387366B-ADF3-11E9-BDC6-448A5B7648B6}","603377.SH","603377.SH","b10t010200","20190729","20191201","0","2020-02-10 17:37:54","0"
"{0387366C-ADF3-11E9-BDC6-448A5B7648B6}","002537.SZ","002537.SZ","b10t010100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{0387366D-ADF3-11E9-BDC6-448A5B7648B6}","000025.SZ","000025.SZ","b10t010100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{0387366E-ADF3-11E9-BDC6-448A5B7648B6}","600877.SH","600877.SH","b10t010100","20190729","20200529","0","2020-05-29 17:20:40","0"
"{0387366F-ADF3-11E9-BDC6-448A5B7648B6}","002031.SZ","002031.SZ","b10a020300","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873670-ADF3-11E9-BDC6-448A5B7648B6}","300176.SZ","300176.SZ","b10a060100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873671-ADF3-11E9-BDC6-448A5B7648B6}","000753.SZ","000753.SZ","b10t010100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873672-ADF3-11E9-BDC6-448A5B7648B6}","002593.SZ","002593.SZ","b10a060100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873673-ADF3-11E9-BDC6-448A5B7648B6}","002682.SZ","002682.SZ","b10t010100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873674-ADF3-11E9-BDC6-448A5B7648B6}","000622.SZ","000622.SZ","b10t010100","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873675-ADF3-11E9-BDC6-448A5B7648B6}","002611.SZ","002611.SZ","b10a020300","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873676-ADF3-11E9-BDC6-448A5B7648B6}","002664.SZ","002664.SZ","b10a030500","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873677-ADF3-11E9-BDC6-448A5B7648B6}","000760.SZ","000760.SZ","b10a030500","20190729",NULL,"1","2019-07-24 17:15:00","0"
"{03873678-ADF3-11E9-BDC6-448A5B7648B6}","000996.SZ","000996.SZ","b10m030200","20190729","20191201","0","2020-02-10 17:37:54","0"
"{03873679-ADF3-11E9-BDC6-448A5B7648B6}","002353.SZ","002353.SZ","b10a020100","20190729","20191201","0","2020-02-10 17:37:54","0"
"{03A76950-84DB-4CE9-BA84-DA1D81362002}","600827.SH","600827.SH","b10e010200","20030101",NULL,"1","2014-02-10 15:45:59","0"
"{03B26AA5-340A-4C86-9862-2E3DC8E4FD69}","601928.SH","601928.SH","b10s010100","20111201",NULL,"1","2011-12-02 13:26:18","0"
"{03DD03FF-8A31-484C-89B9-BAC5AFBE124B}","002721.SZ","002721.SZ","b10h050100","20140207","20140731","0","2014-08-01 09:42:41","0"
"{03E4B944-1481-41F1-8A0C-1EB77D14A9AE}","002073.SZ","002073.SZ","b10a020300","20140505",NULL,"1","2014-05-09 14:25:29","0"
"{03F01E86-CCF4-49BA-A8C4-21569A97914B}","000976.SZ","000976.SZ","b106020100","20030101","20171116","0","2017-11-16 14:48:46","0"
"{03F8FE96-271B-46F4-8D1A-CFBE0509F0CF}","600894.SH","600894.SH","b10a040300","20150601","20191201","0","2020-02-10 17:37:54","0"
"{040D4A76-7051-4F45-B39F-0A86607ECE83}","600575.SH","600575.SH","b10o030200","20030411","20191201","0","2020-01-31 16:41:28","0"
"{042305AB-405C-4A80-88F0-2A0D390E4CB2}","600767.SH","600767.SH","b10n010100","20030101","20180226","0","2018-02-26 13:31:31","0"
"{0426EC64-4131-435A-8F61-3539BF8FF024}","600600.SH","600600.SH","b10j020100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{043FD35C-2D7F-4245-B028-CDC3665C4D76}","002161.SZ","002161.SZ","b10q020200","20070904",NULL,"1","2014-02-10 15:43:17","0"
"{04452B36-7D67-484D-85B9-228BDD74CE39}","600862.SH","600862.SH","b10c030100","20151008",NULL,"1","2015-10-12 13:11:10","0"
"{04680ADF-4D20-4525-9004-D4655B764D93}","300241.SZ","300241.SZ","b10p030100","20110712","20191201","0","2020-02-10 17:37:54","0"
"{04844FE8-E515-4AB3-A4E3-E6D09E3BDD77}","601069.SH","601069.SH","b103010100","20150202",NULL,"1","2015-02-02 09:51:52","0"
"{048464F8-34AB-4F3C-BE63-22E3E7DC24EC}","600106.SH","600106.SH","b10o010100","20030101",NULL,"1","2014-02-10 15:43:16","0"
"{0498D0FF-506C-4C80-8D5C-3C5E0E12A055}","002658.SZ","002658.SZ","b10a050100","20120312","20150130","0","2015-02-02 09:57:16","0"
"{049C0A0F-E429-4014-9765-978F2DBBA2E2}","600168.SH","600168.SH","b104020200","20140505","20150130","0","2015-02-02 09:57:16","0"
"{04A5891B-58C4-46F7-B2D3-821F9C8B257B}","000830.SZ","000830.SZ","b106010100","20030101",NULL,"1","2014-02-10 15:43:16","0"
"{04B738DA-F70E-4152-A97A-128347C81956}","603588.SH","603588.SH","b104020100","20150105","20191201","0","2020-02-10 17:37:54","0"
"{04C3730C-4BAD-4AD1-9B4F-2B1DA533C6D8}","300099.SZ","300099.SZ","b10a020100","20100920",NULL,"1","2014-02-10 15:45:59","0"
"{04C817CA-E3A2-11E6-88AB-C03FD5E531AD}","600500.SH","600500.SH","b106040500","20170103","20191201","0","2020-02-10 17:37:54","0"
"{04CCC9FC-88BE-467D-994B-BF00205C6352}","002128.SZ","002128.SZ","b102010100","20070509",NULL,"1","2014-02-10 15:43:17","0"
"{04DD2713-00A8-44C8-AE2D-6EB910EEEAAC}","000737.SZ","000737.SZ","b106040100","20030101",NULL,"1","2014-02-10 15:43:16","0"
"{04E8FC43-8368-4CD9-BEF4-42E5E263594E}","000520.SZ","000520.SZ","b106030800","20030101","20070430","0","2014-02-10 15:42:45","0"
"{04EC28FA-58B2-4506-9B3F-DE335A97A33B}","600463.SH","600463.SH","b10n010300","20040401",NULL,"1","2014-02-10 15:45:58","0"
"{04EDED17-DFA8-4AA8-846C-A606B83E7951}","000558.SZ","000558.SZ","b10n010100","20030101",NULL,"1","2014-02-10 15:43:17","0"
"{04F12C95-105E-4441-A13C-0C7F35303004}","600723.SH","600723.SH","b10e010100","20030101",NULL,"1","2014-02-10 15:45:59","0"
"{0508FD12-0A03-44EE-80AA-DFE35FFFD4FE}","300338.SZ","300338.SZ","b10a050100","20120727","20170226","0","2017-02-27 16:46:55","0"
"{0513D1B3-A955-4DB0-8ABD-7B35075154B5}","600260.SH","600260.SH","b10n010100","20061101","20071031","0","2014-02-10 15:43:16","0"
"{051ECB36-4FFD-4077-B317-069858BBBB04}","600070.SH","600070.SH","b10t010100","20140505",NULL,"1","2014-05-09 14:25:29","0"
"{052A9146-F73D-48C4-A611-BB309B964A4D}","300084.SZ","300084.SZ","b10a020100","20140505","20191201","0","2020-02-10 17:37:54","0"
"{053D9499-82A2-43EC-9211-BEA546AA4853}","300164.SZ","300164.SZ","b101030100","20110114","20140430","0","2014-05-05 14:29:21","0"
"{057FC32E-9E61-404C-8664-CF19C3C30DB1}","600523.SH","600523.SH","b10c010200","20121008","20150930","0","2015-10-12 13:14:55","0"
"{05804084-3994-41BB-8F49-6D122E1C7C53}","000777.SZ","000777.SZ","b10b030200","20030101","20120427","0","2012-05-04 17:18:50","0"
"{058BAD29-998F-4CFF-8027-21F2DDE87C94}","002687.SZ","002687.SZ","b10h050200","20120716","20191201","0","2020-01-31 16:41:28","0"
"{0591D620-0310-11E7-AC6F-C03FD5E531AD}","600681.SH","600681.SH","b104020300","20170301",NULL,"1","2017-03-07 16:29:08","0"
"{059DF167-D6D0-426B-8642-DF62699D0816}","300214.SZ","300214.SZ","b106030800","20110511","20191201","0","2020-01-31 16:41:28","0"
"{05A846D3-3F92-46A5-A58E-B1F21F4EF421}","600489.SH","600489.SH","b103010100","20030828",NULL,"1","2014-02-10 15:45:58","0"
"{05AD9D35-F05E-41D9-B12F-FD73DA2EF433}","002082.SZ","002082.SZ","b103020500","20110505",NULL,"1","2014-02-10 15:45:59","0"
"{05AED9E0-7C56-4B63-92B0-014380874437}","000545.SZ","000545.SZ","b10i030100","20030101","20100908","0","2014-02-10 15:45:59","0"
"{05B3B4D4-79A8-42BD-B9B8-91A922475E40}","002484.SZ","002484.SZ","b10p030100","20101207","20191201","0","2020-02-10 17:37:54","0"
"{05B5E251-554A-4896-8BE7-31E663842EC8}","300374.SZ","300374.SZ","b108030200","20150401","20191201","0","2020-02-10 17:37:54","0"
"{05C07B4E-0D32-4A97-AA3D-DA03E55BB6D3}","300362.SZ","300362.SZ","b10a020300","20140207","20160229","0","2016-03-16 18:08:21","0"
"{05C67F9C-BF35-4E74-B2FF-180686591BF3}","600573.SH","600573.SH","b10j020100","20030312","20191201","0","2020-02-10 17:37:54","0"
"{05CCEE12-45B2-4CF8-99FA-2F975B03F2DA}","600184.SH","600184.SH","b10c010100","20071101",NULL,"1","2014-02-10 15:42:45","0"
"{05EF2923-B278-4871-9AE4-2CDE51CC48C8}","000990.SZ","000990.SZ","b10i030100","20110505","20180306","0","2018-03-06 10:35:11","0"
"{05FBAB32-5508-4172-B7F7-50BB23560AD3}","300256.SZ","300256.SZ","b10p030100","20110901","20191201","0","2020-02-10 17:37:54","0"
"{06159D9B-7D30-43BE-B3BC-869EC9544A4D}","600681.SH","600681.SH","b10n020100","20110505","20170228","0","2017-03-07 16:29:08","0"
"{061B3A48-C48F-4789-8D47-3B636AE5B231}","300046.SZ","300046.SZ","b10p010100","20100203","20191201","0","2020-02-10 17:37:54","0"
"{06201CF2-89BC-4884-B444-1BD0C0B4CC09}","000796.SZ","000796.SZ","b10f020200","20030101","20121231","0","2014-02-10 15:45:59","0"
"{0626F20D-93C1-4B94-BF0D-CA2A9BE0B6B8}","002004.SZ","002004.SZ","b10i030100","20040709","20100908","0","2014-02-10 15:45:59","0"
"{063D85A5-8664-11E8-814F-6C0B84A68B33}","603486.SH","603486.SH","b10a020300","20180716","20191201","0","2020-02-10 17:37:54","0"
"{063D85A6-8664-11E8-814F-6C0B84A68B33}","601138.SH","601138.SH","b10q020600","20180716","20191201","0","2020-01-31 16:41:28","0"
"{063D85A7-8664-11E8-814F-6C0B84A68B33}","300750.SZ","300750.SZ","b10d030100","20180716","20191201","0","2020-02-10 17:37:54","0"
"{063D85A8-8664-11E8-814F-6C0B84A68B33}","601066.SH","601066.SH","b10m010100","20180716",NULL,"1","2018-07-13 14:16:39","0"
"{063D85A9-8664-11E8-814F-6C0B84A68B33}","601990.SH","601990.SH","b10m010100","20180716",NULL,"1","2018-07-13 14:16:39","0"
"{063D85AA-8664-11E8-814F-6C0B84A68B33}","603650.SH","603650.SH","b106020600","20180716","20191201","0","2020-02-10 17:37:54","0"
"{063D85AB-8664-11E8-814F-6C0B84A68B33}","300747.SZ","300747.SZ","b10p020100","20180716","20191201","0","2020-02-10 17:37:54","0"
"{063D85AC-8664-11E8-814F-6C0B84A68B33}","601330.SH","601330.SH","b104020100","20180716","20191201","0","2020-02-10 17:37:54","0"
"{063D85AD-8664-11E8-814F-6C0B84A68B33}","603587.SH","603587.SH","b10h040400","20180716","20191201","0","2020-01-31 16:41:28","0"
"{063D85AE-8664-11E8-814F-6C0B84A68B33}","603693.SH","603693.SH","b104010300","20180716",NULL,"1","2018-07-13 14:16:39","0"
"{063D85AF-8664-11E8-814F-6C0B84A68B33}","603666.SH","603666.SH","b10a020300","20180716","20191201","0","2020-02-10 17:37:54","0"
"{06569BD9-6EF2-4FDF-808D-8CC0D46B705C}","002474.SZ","002474.SZ","b10r020200","20100920",NULL,"1","2020-01-06 12:07:27","0"
"{0657F1C9-B2A1-4547-AC0D-4927883E1F35}","002725.SZ","002725.SZ","b10d030100","20140207",NULL,"1","2014-02-07 13:27:40","0"
"{065EE30E-5EC6-47FF-BA4B-312B2970598A}","600664.SH","600664.SH","b10i010200","20030101",NULL,"1","2014-02-10 15:45:59","0"
"{068898DE-338C-4F84-A961-A4E3D770DC98}","000938.SZ","000938.SZ","b10r010100","20030101",NULL,"1","2014-02-10 15:43:17","0"
"{06890D65-24FF-4F88-B150-1919971B0DA2}","300178.SZ","300178.SZ","b10f010200","20110215",NULL,"1","2014-02-10 15:45:59","0"
"{06A04C8B-F9BC-45D3-BB7D-2C3C0A32D8F9}","300236.SZ","300236.SZ","b106040700","20120502","20191201","0","2020-02-10 17:37:54","0"
"{06A83BFF-784C-410B-9D82-1360D3668C12}","600395.SH","600395.SH","b102010300","20030101",NULL,"1","2014-02-10 15:45:59","0"
"{06D990E6-E962-42FA-9456-8E1FAE8E8808}","300034.SZ","300034.SZ","b10c030100","20151008",NULL,"1","2015-10-12 13:11:10","0"
"{06DC8942-4854-4DE3-8F4A-0DC1E86C4C6C}","600834.SH","600834.SH","b10o020100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{06E2ACDD-A83B-49BB-8F9E-10D68AA10BAF}","000729.SZ","000729.SZ","b10j020100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{06E76A99-FC83-4C49-A015-5EFECEA4692D}","601318.SH","601318.SH","b10m020100","20070301",NULL,"1","2011-12-16 14:02:11","0"
"{06ED220A-E39F-11E6-88AB-C03FD5E531AD}","002137.SZ","002137.SZ","b10s010500","20170103","20191201","0","2020-02-10 17:37:54","0"
"{06EE49F7-31D9-4C73-B331-EB6D7309EE36}","600769.SH","600769.SH","b106030200","20030101","20140930","0","2014-10-09 16:35:57","0"
"{07017D9F-030E-11E7-AC6F-C03FD5E531AD}","002120.SZ","002120.SZ","b10o020200","20170301","20191201","0","2020-02-23 15:31:14","0"
"{07070114-B5A5-43ED-81BA-21CE89BE03D6}","300271.SZ","300271.SZ","b10r020200","20120502",NULL,"1","2012-05-04 17:18:50","0"
"{072F8655-0E80-48B2-875B-9691368B8527}","600562.SH","600562.SH","b10p020100","20030220","20110504","0","2014-02-10 15:45:59","0"
"{074777AF-CDA7-455D-9E22-766963ED26B9}","000970.SZ","000970.SZ","b10p030100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{074CE474-E3AF-4D2A-957E-A0F0538D3897}","000034.SZ","000034.SZ","b10k020100","20141008","20170202","0","2017-02-07 13:21:57","0"
"{076EF7C5-F79F-4F7D-AA5C-14E52C6E91A8}","002426.SZ","002426.SZ","b10a030500","20100625",NULL,"1","2014-02-10 15:43:16","0"
"{079B87CC-3B95-4AC2-83F0-073F3551B155}","600302.SH","600302.SH","b10a020200","20030101",NULL,"1","2014-02-10 15:45:58","0"
"{079BE40A-943D-4464-8313-89127549A7EA}","300011.SZ","300011.SZ","b10b020100","20091113","20150529","0","2015-05-29 13:16:58","0"
"{079FFC3C-B0F8-41CE-815C-5424514A4E6E}","002221.SZ","002221.SZ","b101020500","20080320",NULL,"1","2014-02-10 15:43:16","0"
"{07A19ABA-EB7B-42CC-BA50-5D950BD8B0C0}","000584.SZ","000584.SZ","b106020300","20030101","20180606","0","2018-06-06 15:16:14","0"
"{07B16B3E-E148-4C4B-8ED8-D3F8F38AD23F}","000639.SZ","000639.SZ","b10k010300","20030101","20170228","0","2017-03-07 16:09:39","0"
"{07B46368-B1C9-4CA8-BF75-4419AD1BB95C}","600321.SH","600321.SH","b108020100","20030101","20191201","0","2020-02-10 17:37:54","0"
"{07DB3D53-3BF9-4BCB-B5E0-FD190E18EC51}","002191.SZ","002191.SZ","b109020100","20071219","20191201","0","2020-02-10 17:37:54","0"
"{07DF79D9-60CB-47FE-8385-F15DD208A53C}","600470.SH","600470.SH","b106010300","20040319","20191201","0","2020-02-10 17:37:54","0"
"{07E1BAD1-2F6B-4173-BEA5-B4E073797C4F}","603306.SH","603306.SH","b10d030100","20140926",NULL,"1","2014-10-09 16:49:25","0"
"{07ECD6CC-B12F-4FF3-96A4-1A9D0475763E}","600975.SH","600975.SH","b10k020300","20040623",NULL,"1","2014-02-10 15:45:59","0"
"{07F1C9B6-4A5E-4428-80CB-BDAF4FB9F8DA}","000967.SZ","000967.SZ","b10b030100","20030101","20160229","0","2016-03-16 18:08:21","0"
"{08013333-37B7-434A-911F-416299809BFB}","000921.SZ","000921.SZ","b10g010100","20030101",NULL,"1","2014-02-10 15:43:17","0"
"{081E7A6A-A05D-427F-B653-940E1A02CC36}","000429.SZ","000429.SZ","b10o010100","20030101",NULL,"1","2014-02-10 15:43:16","0"
"{0830E362-06B5-4E02-976C-591C11B93020}","600602.SH","600602.SH","b10p020100","20030101","20190721","0","2019-07-19 08:02:12","0"
"{083AB2CB-67A7-4FB8-8147-D60B81E45C56}","300180.SZ","300180.SZ","b106030700","20110222","20191201","0","2020-02-10 17:37:54","0"
"{086164E7-D319-43B1-B0EB-46D006F06592}","600419.SH","600419.SH","b10j030300","20140505","20191201","0","2020-02-10 17:37:54","0"
"{087B831F-FCC9-11E6-AB9E-C03FD5E531AD}","002147.SZ","002147.SZ","b10n010100","20170227","20200529","0","2020-05-29 17:20:40","0"
"{08825E66-FA85-4C4B-BD2A-06CC170BF1D0}","600671.SH","600671.SH","b10i020200","20030101",NULL,"1","2014-02-10 15:45:59","0"
"{0890C8BC-F5D3-4E6A-93DB-92AFFABFE877}","000568.SZ","000568.SZ","b10j010100","20030101",NULL,"1","2014-02-10 15:43:17","0"
"{089DC83B-1740-42C3-A7C9-AE1B18D7D0C0}","002051.SZ","002051.SZ","b107010100","20060703","20191201","0","2020-02-10 17:37:54","0"
